text,label,text_clean,final_level
"suka sama desain interior nya . makanan juga enak dan variatif . ada menu untuk sendiri juga menu untuk keluarga . ohya , sesuai nama nya . sambal cabe rawit nya enak banget !",positive,suka sama desain interior nya makanan juga enak dan variatif ada menu untuk sendiri juga menu untuk keluarga ohya sesuai nama nya sambal cabe rawit nya enak banget,1
saya tau sam s stroberi dari tahun 2012 ketika kedai nya masih di pinggir jalan dago . dari dulu mi baso nya enak . yakin nya oke . jus stroberi nya segar . harga bersahabat .,positive,saya tau sam s stroberi dari tahun 2012 ketika kedai nya masih di pinggir jalan dago dari dulu mi baso nya enak yakin nya oke jus stroberi nya segar harga bersahabat,1
"itu indomie sama mangkok nya sudah berkeliaran , terpisah pula isi sama wadah nya .",neutral,itu indomie sama mangkok nya sudah berkeliaran terpisah pula isi sama wadah nya,1
"kopi nya enak dan sangat terjangkau , makanan nya enak , wifi nya kencang . cocok buat mengerjakan tugas , atau ngobrol santai . ada mainan di lantai dua , dan meja buat anak-anak . desain tempat nya bagus :",positive,kopi nya enak dan sangat terjangkau makanan nya enak wifi nya kencang cocok buat mengerjakan tugas atau ngobrol santai ada mainan di lantai dua dan meja buat anakanak desain tempat nya bagus,1
"ayam pedas nya enak dan renyah , tempat nya berada di giant hyperpoint , mudah menemukan nya . minuman ditambah float rasanya enak .",positive,ayam pedas nya enak dan renyah tempat nya berada di giant hyperpoint mudah menemukan nya minuman ditambah float rasanya enak,1
babak awal pertarungan menteri susi korsel cinta kpud,neutral,babak awal pertarungan menteri susi korsel cinta kpud,1
ikuti terus twitter dan facebook page samsung untuk mengetahui kompetisi lainnya ya .,neutral,ikuti terus twitter dan facebook page samsung untuk mengetahui kompetisi lainnya ya,1
"salut sama bu risma , keberanian sama dedikasi nya untuk indonesia patut dicontoh .",positive,salut sama bu risma keberanian sama dedikasi nya untuk indonesia patut dicontoh,1
"terletak di pusat kota bandung , bubur ini mudah dijangkau dari sudut kota bandung . rasa yang enak dan gurih menjadi salah satu nilai tambah bubur ini",positive,terletak di pusat kota bandung bubur ini mudah dijangkau dari sudut kota bandung rasa yang enak dan gurih menjadi salah satu nilai tambah bubur ini,1
say : kesuksesan pilkada tidak jamin keberhasilan di pilpres 2019,neutral,say kesuksesan pilkada tidak jamin keberhasilan di pilpres 2019,1
"restoran ini terdiri dari 2 lantai namun lantai 2 hanya dibuka ketika pengunjung membludak , kalau sedang ramai-ramai nya tidak jarang susah mendapat tempat duduk . menu dan rasa ayam memang sudah standar kfc . saya paling suka dengan cream soup nya .",positive,restoran ini terdiri dari 2 lantai namun lantai 2 hanya dibuka ketika pengunjung membludak kalau sedang ramairamai nya tidak jarang susah mendapat tempat duduk menu dan rasa ayam memang sudah standar kfc saya paling suka dengan cream soup nya,1
"menu makanan nya yang selalu eksotis . mengusung menu nusantara dengan rasa yang enak , disajikan pada tempat makanan yang khas indonesia , suasana bagaikan di tengah hutan dan air terjun . difasilitasi gazebo-gazebo dengan bantal-bantal , dan kondisi kebersihan yang selalu terjaga . hm . sungguh tak tertandingi",positive,menu makanan nya yang selalu eksotis mengusung menu nusantara dengan rasa yang enak disajikan pada tempat makanan yang khas indonesia suasana bagaikan di tengah hutan dan air terjun difasilitasi gazebogazebo dengan bantalbantal dan kondisi kebersihan yang selalu terjaga hm sungguh tak tertandingi,1
"seharusnya masih berhak mendapatkan cahsback 5 j uta dengan cara berlangganan paket iplan 500k selama 24 bulan kak . dan bisa juga cicilan 0 % menggunakan cc bca , bni , mandiri , cimb niaga .",neutral,seharusnya masih berhak mendapatkan cahsback 5 j uta dengan cara berlangganan paket iplan 500k selama 24 bulan kak dan bisa juga cicilan 0 menggunakan cc bca bni mandiri cimb niaga,1
"sesuai dengan nama restoran nya , setiap menu pasti pakai piring alas daun pisang . yang paling saya suka : sambal ijo nya mantap ! suasana nya nyaman lokasi gampang dicari harganya nya tidak mahal",positive,sesuai dengan nama restoran nya setiap menu pasti pakai piring alas daun pisang yang paling saya suka sambal ijo nya mantap suasana nya nyaman lokasi gampang dicari harganya nya tidak mahal,1
udara dingin dengan pemandangan menakjubkan ditutupi dengan hangat nya rasa dari wine yang bisa anda nikmati di sini . sangat romantis apabila bersama pasangan dan asik untuk berkumpul bersama teman atau keluarga .,positive,udara dingin dengan pemandangan menakjubkan ditutupi dengan hangat nya rasa dari wine yang bisa anda nikmati di sini sangat romantis apabila bersama pasangan dan asik untuk berkumpul bersama teman atau keluarga,1
"dulu nama hotel nya bilique . restoran nya balcony , yang paling saya ingat sop buntut dan nasi tutug nya . tempat makan nya tersedia pribadi room dan menu nya enak dan berkualitas membuat ingin kembali berkunjung .",positive,dulu nama hotel nya bilique restoran nya balcony yang paling saya ingat sop buntut dan nasi tutug nya tempat makan nya tersedia pribadi room dan menu nya enak dan berkualitas membuat ingin kembali berkunjung,1
"lokasi di tengah jalan braga yang pas untuk sekadar duduk sore hari , untuk makanan disediakan bread complimentary dan refill air minum . fettucini nya enak dan dessert nya sangat unik dan enak . tapi tidak dengan hidangan ayam olahan seperti cordon blue , daging nya terasa tidak segar dan agak bau . restoran ini lebih tepat untuk duduk bersantai tapi tidak ditunjang dengan hidangan utama yang baik .",positive,lokasi di tengah jalan braga yang pas untuk sekadar duduk sore hari untuk makanan disediakan bread complimentary dan refill air minum fettucini nya enak dan dessert nya sangat unik dan enak tapi tidak dengan hidangan ayam olahan seperti cordon blue daging nya terasa tidak segar dan agak bau restoran ini lebih tepat untuk duduk bersantai tapi tidak ditunjang dengan hidangan utama yang baik,1
"tempat yang luas , bersih , menu makanan yang beragam dan lezat , pelayanan yang ramah . lokasi yang tidak jauh dari pvj",positive,tempat yang luas bersih menu makanan yang beragam dan lezat pelayanan yang ramah lokasi yang tidak jauh dari pvj,1
"saya mau titip salam sekalian mendoakan buat semua yang berkerja di semangat kerja nya , sehat terus pokok nya , berkat kalian kita dirumah terhibur setiap hari nya . sukses terus . ramadhan penuh berkah",positive,saya mau titip salam sekalian mendoakan buat semua yang berkerja di semangat kerja nya sehat terus pokok nya berkat kalian kita dirumah terhibur setiap hari nya sukses terus ramadhan penuh berkah,1
"buat yang berkunjung ke bandung , yang ingin mencoba masakan padang yang enak , tidak ada salah nya berkunjung dan menikmati makan siang / malam anda di restoran ini . menu nya beragam , banyak pilihan dan memanjakan selera . sangat cocok untuk sekeluarga .",positive,buat yang berkunjung ke bandung yang ingin mencoba masakan padang yang enak tidak ada salah nya berkunjung dan menikmati makan siang malam anda di restoran ini menu nya beragam banyak pilihan dan memanjakan selera sangat cocok untuk sekeluarga,1
"paket gim benar-benar mantap ! yang megah harus makan di sini , dijamin makin keren ! bravo !",positive,paket gim benarbenar mantap yang megah harus makan di sini dijamin makin keren bravo,1
saya suka dengan paket daging panggang nya empuk dan spicy banget . nasi nya banyak cukup untuk makan seharian,positive,saya suka dengan paket daging panggang nya empuk dan spicy banget nasi nya banyak cukup untuk makan seharian,1
meningkat nya presentase peminat ride sharing membuat toyota nekad menggelontorkan uang hingga $1 miliar pada grab demi menyelamatkan bisnis otomotif nya .,neutral,meningkat nya presentase peminat ride sharing membuat toyota nekad menggelontorkan uang hingga 1 miliar pada grab demi menyelamatkan bisnis otomotif nya,1
"suasana resto sangat sederhana , dibuat selayaknya sebuah rumah sunda . ada meja dengan bangku kayu sederhana maupun lesehan tanpa meja . resto tidak beri ac mungkin karena udara bandung yang sejuk tidak membuat resto tes panas / gerah . parkir sangat terbatas dengan jukir yang tidak berpengalaman sehingga membuat saya menyerempet mobil sebelah . antrean tidak begitu panjang saat kami datang pakai 12 untuk makan .",positive,suasana resto sangat sederhana dibuat selayaknya sebuah rumah sunda ada meja dengan bangku kayu sederhana maupun lesehan tanpa meja resto tidak beri ac mungkin karena udara bandung yang sejuk tidak membuat resto tes panas gerah parkir sangat terbatas dengan jukir yang tidak berpengalaman sehingga membuat saya menyerempet mobil sebelah antrean tidak begitu panjang saat kami datang pakai 12 untuk makan,1
kpk gali keterlibatan pihak lain dalam kasus e-ktp dari setya novanto,neutral,kpk gali keterlibatan pihak lain dalam kasus ektp dari setya novanto,1
"restoran unik , di mana tidak disediakan piring , untuk makan menggunakan alas daun pisang . makanan cukup enak , harga lumayan tinggi .",positive,restoran unik di mana tidak disediakan piring untuk makan menggunakan alas daun pisang makanan cukup enak harga lumayan tinggi,1
"ke sini karena lapar sebelum ke trans studio mau cari makan siang . dari kejauhan ramai banget tempat makan ini jadi ya dicoba . di sini saya pesan mie yamin misterius / barang sama ijo . mi yamin ijo nya kurang hijau warna nya . kalau mi yamin enakan yang asin , kalau yang manis rasanya agak tidak enak . tapi lumayanlah . harga nya sesuailah sama porsi nya menurut saya . bakso nya enak .",positive,ke sini karena lapar sebelum ke trans studio mau cari makan siang dari kejauhan ramai banget tempat makan ini jadi ya dicoba di sini saya pesan mie yamin misterius barang sama ijo mi yamin ijo nya kurang hijau warna nya kalau mi yamin enakan yang asin kalau yang manis rasanya agak tidak enak tapi lumayanlah harga nya sesuailah sama porsi nya menurut saya bakso nya enak,1
saya sangat suka menggunakan jasa gosend,positive,saya sangat suka menggunakan jasa gosend,1
"menu nya beragam , makanan nya sunda banget , gua suka daging empal nya empuk , sate udang , dengan cumi nya , bebek goreng nya juga enak , cuma gua kagak suka sama sayur asem nya manis banget alias seperti kolek . menu sambel nya banyak ,",positive,menu nya beragam makanan nya sunda banget gua suka daging empal nya empuk sate udang dengan cumi nya bebek goreng nya juga enak cuma gua kagak suka sama sayur asem nya manis banget alias seperti kolek menu sambel nya banyak,1
"lunch di the reastaurant padma bener2 jempol banget deh . bukan makanan nya yang top banget , pemandangan nya juga keren dengan nyaman banget jadi ingin balik lagi . terima kasih buat mbak vena sama mbak desi untuk info sama ramah pelayanan nya .",positive,lunch di the reastaurant padma bener2 jempol banget deh bukan makanan nya yang top banget pemandangan nya juga keren dengan nyaman banget jadi ingin balik lagi terima kasih buat mbak vena sama mbak desi untuk info sama ramah pelayanan nya,1
"sate kambing dan gulai kambing nya maknyus , penyajian makannan nya juga sangat cepat . tempat nya cukup bersih",positive,sate kambing dan gulai kambing nya maknyus penyajian makannan nya juga sangat cepat tempat nya cukup bersih,1
"merupakan salah satu restoran yang sudah buka lama di bandung . kemarin dicoba triliun - bone dengan baked potato dan salad , enak banget . tempat ini sangat di rekomendasi untuk di ku njungi sama keluarga maupun sama pasangan",positive,merupakan salah satu restoran yang sudah buka lama di bandung kemarin dicoba triliun bone dengan baked potato dan salad enak banget tempat ini sangat di rekomendasi untuk di ku njungi sama keluarga maupun sama pasangan,1
masakan sunda dengan harga terjangkau . jangan lupa coba ikan asin jambal nya ya raos banyak di cocol dengan sambel terasi . jangan lupa coba gurame goreng nya ya __laugh__,positive,masakan sunda dengan harga terjangkau jangan lupa coba ikan asin jambal nya ya raos banyak di cocol dengan sambel terasi jangan lupa coba gurame goreng nya ya __laugh__,1
"walaupun cukup berli ku untuk sampai ke tempat ini tapi terbayarkan dengan suasana sepi , tenang dan juga suasana udara dataran tinggi nya , yang kebetulan saya biasanya kalau makan di luar pasti pas hari kerja karena biar tidak terlalu ramai tapi ya minus nya tidak ada lift musik . untuk makanan nya cukup enak dan kelurga saya pun cukup menikmati nya .",positive,walaupun cukup berli ku untuk sampai ke tempat ini tapi terbayarkan dengan suasana sepi tenang dan juga suasana udara dataran tinggi nya yang kebetulan saya biasanya kalau makan di luar pasti pas hari kerja karena biar tidak terlalu ramai tapi ya minus nya tidak ada lift musik untuk makanan nya cukup enak dan kelurga saya pun cukup menikmati nya,1
"tempat nya cukup luas dan memperbolehkan tamu merokok di dalam . waktu datang ke sini , karena sudah malam kami hanya pesan minuman dan makanan ringan . minuman yang disajikan cukup variatif , musik yang diputar juga tidak terlalu bising sehingga masih nyaman untuk mengobrol di situ .",positive,tempat nya cukup luas dan memperbolehkan tamu merokok di dalam waktu datang ke sini karena sudah malam kami hanya pesan minuman dan makanan ringan minuman yang disajikan cukup variatif musik yang diputar juga tidak terlalu bising sehingga masih nyaman untuk mengobrol di situ,1
"restoran ini sudah menjadi favorit keluarga sejak dahulu dan rasanya tidak berubah . tempat nya luas , cocok menampung acara keluarga besar . kalau akhir minggu , lebih baik bawa sopir karena susah parkir saking penuh nya . sayang nya lokasi untuk merokok dan non merokok area nya agak bercampur , jadi kalau membawa bayi harus hati-hati .",positive,restoran ini sudah menjadi favorit keluarga sejak dahulu dan rasanya tidak berubah tempat nya luas cocok menampung acara keluarga besar kalau akhir minggu lebih baik bawa sopir karena susah parkir saking penuh nya sayang nya lokasi untuk merokok dan non merokok area nya agak bercampur jadi kalau membawa bayi harus hatihati,1
